event,time,src,dst,packetName,srcPort,dstPort,pktLen
1840,24.9203,10.1.0.11,10.1.0.42,attack,9003,9002,100
1841,25.0006,10.1.0.11,10.1.0.42,attack,9003,9002,100
1842,25.0012,10.1.0.11,10.1.0.42,attack,9003,9002,100
1843,25.0019,10.1.0.11,10.1.0.42,attack,9003,9002,100
1844,25.0027,10.1.0.11,10.1.0.42,attack,9003,9002,100
1845,25.0044,10.1.0.11,10.1.0.42,attack,9003,9002,100
1846,25.0092,10.1.0.11,10.1.0.42,attack,9003,9002,100
1847,25.0102,10.1.0.11,10.1.0.42,attack,9003,9002,100
1848,25.0118,10.1.0.11,10.1.0.42,attack,9003,9002,100
1849,25.0125,10.1.0.11,10.1.0.42,attack,9003,9002,100
1850,25.0137,10.1.0.11,10.1.0.42,attack,9003,9002,100
1851,25.0144,10.1.0.11,10.1.0.42,attack,9003,9002,100
1852,25.0155,10.1.0.11,10.1.0.42,attack,9003,9002,100
1853,25.0161,10.1.0.11,10.1.0.42,attack,9003,9002,100
1854,25.0174,10.1.0.11,10.1.0.42,attack,9003,9002,100
1855,25.0182,10.1.0.11,10.1.0.42,attack,9003,9002,100
1856,25.0188,10.1.0.11,10.1.0.42,attack,9003,9002,100
1857,25.0221,10.1.0.11,10.1.0.42,attack,9003,9002,100
1858,25.0229,10.1.0.11,10.1.0.42,attack,9003,9002,100
1859,25.0239,10.1.0.11,10.1.0.42,attack,9003,9002,100
1860,25.025,10.1.0.11,10.1.0.42,attack,9003,9002,100
1861,25.1005,10.1.0.11,10.1.0.42,attack,9003,9002,100
1862,25.101,10.1.0.11,10.1.0.42,attack,9003,9002,100
1863,25.1014,10.1.0.11,10.1.0.42,attack,9003,9002,100
1864,25.1019,10.1.0.11,10.1.0.42,attack,9003,9002,100
1865,25.1024,10.1.0.11,10.1.0.42,attack,9003,9002,100
1866,25.1027,10.1.0.11,10.1.0.42,attack,9003,9002,100
1867,25.1031,10.1.0.11,10.1.0.42,attack,9003,9002,100
1868,25.1085,10.1.0.11,10.1.0.42,attack,9003,9002,100
1869,25.1091,10.1.0.11,10.1.0.42,attack,9003,9002,100
1870,25.1098,10.1.0.11,10.1.0.42,attack,9003,9002,100
1871,25.1105,10.1.0.11,10.1.0.42,attack,9003,9002,100
1872,25.1108,10.1.0.11,10.1.0.42,attack,9003,9002,100
1873,25.1112,10.1.0.11,10.1.0.42,attack,9003,9002,100
1874,25.1116,10.1.0.11,10.1.0.42,attack,9003,9002,100
1875,25.112,10.1.0.11,10.1.0.42,attack,9003,9002,100
1876,25.1124,10.1.0.11,10.1.0.42,attack,9003,9002,100
1877,25.1129,10.1.0.11,10.1.0.42,attack,9003,9002,100
1878,25.1134,10.1.0.11,10.1.0.42,attack,9003,9002,100
1879,25.1137,10.1.0.11,10.1.0.42,attack,9003,9002,100
1880,25.1142,10.1.0.11,10.1.0.42,attack,9003,9002,100
1881,25.1224,10.1.0.2,10.1.0.42,normal,9001,9002,100
1882,25.2113,10.1.0.12,10.1.0.42,normal,9001,9002,100
1883,25.2268,10.1.0.11,10.1.0.42,attack,9003,9002,100
1884,25.2286,10.1.0.11,10.1.0.42,attack,9003,9002,100
1885,25.2307,10.1.0.11,10.1.0.42,attack,9003,9002,100
1886,25.2318,10.1.0.11,10.1.0.42,attack,9003,9002,100
1887,25.2325,10.1.0.11,10.1.0.42,attack,9003,9002,100
1888,25.236,10.1.0.11,10.1.0.42,attack,9003,9002,100
1889,25.237,10.1.0.11,10.1.0.42,attack,9003,9002,100
1890,25.2382,10.1.0.11,10.1.0.42,attack,9003,9002,100
1891,25.2396,10.1.0.11,10.1.0.42,attack,9003,9002,100
1892,25.2406,10.1.0.11,10.1.0.42,attack,9003,9002,100
1893,25.2426,10.1.0.11,10.1.0.42,attack,9003,9002,100
1894,25.2439,10.1.0.11,10.1.0.42,attack,9003,9002,100
1895,25.2448,10.1.0.11,10.1.0.42,attack,9003,9002,100
1896,25.2467,10.1.0.11,10.1.0.42,attack,9003,9002,100
1897,25.2479,10.1.0.11,10.1.0.42,attack,9003,9002,100
1898,25.2485,10.1.0.11,10.1.0.42,attack,9003,9002,100
1899,25.2616,10.1.0.11,10.1.0.42,attack,9003,9002,100
1900,25.2629,10.1.0.11,10.1.0.42,attack,9003,9002,100
1901,25.2668,10.1.0.11,10.1.0.42,attack,9003,9002,100
1902,25.2671,10.1.0.11,10.1.0.42,attack,9003,9002,100
1903,25.3011,10.1.0.11,10.1.0.42,attack,9003,9002,100
1904,25.3023,10.1.0.11,10.1.0.42,attack,9003,9002,100
1905,25.3025,10.1.0.11,10.1.0.42,attack,9003,9002,100
1906,25.3042,10.1.0.11,10.1.0.42,attack,9003,9002,100
1907,25.3053,10.1.0.11,10.1.0.42,attack,9003,9002,100
1908,25.3062,10.1.0.11,10.1.0.42,attack,9003,9002,100
1909,25.3064,10.1.0.11,10.1.0.42,attack,9003,9002,100
1910,25.3078,10.1.0.11,10.1.0.42,attack,9003,9002,100
1911,25.3088,10.1.0.11,10.1.0.42,attack,9003,9002,100
1912,25.3102,10.1.0.11,10.1.0.42,attack,9003,9002,100
1913,25.3107,10.1.0.11,10.1.0.42,attack,9003,9002,100
1914,25.3116,10.1.0.11,10.1.0.42,attack,9003,9002,100
1915,25.3123,10.1.0.11,10.1.0.42,attack,9003,9002,100
1916,25.3132,10.1.0.11,10.1.0.42,attack,9003,9002,100
1917,25.3139,10.1.0.11,10.1.0.42,attack,9003,9002,100
1918,25.3157,10.1.0.11,10.1.0.42,attack,9003,9002,100
1919,25.3164,10.1.0.11,10.1.0.42,attack,9003,9002,100
1920,25.3175,10.1.0.11,10.1.0.42,attack,9003,9002,100
1921,25.3181,10.1.0.11,10.1.0.42,attack,9003,9002,100
1922,25.3188,10.1.0.11,10.1.0.42,attack,9003,9002,100
1923,25.32,10.1.0.11,10.1.0.42,normal,9001,9002,100
1924,25.4012,10.1.0.11,10.1.0.42,attack,9003,9002,100
1925,25.4025,10.1.0.11,10.1.0.42,attack,9003,9002,100
1926,25.4037,10.1.0.11,10.1.0.42,attack,9003,9002,100
1927,25.4043,10.1.0.11,10.1.0.42,attack,9003,9002,100
1928,25.4053,10.1.0.11,10.1.0.42,attack,9003,9002,100
1929,25.4071,10.1.0.11,10.1.0.42,attack,9003,9002,100
1930,25.4082,10.1.0.11,10.1.0.42,attack,9003,9002,100
1931,25.4092,10.1.0.11,10.1.0.42,attack,9003,9002,100
1932,25.4101,10.1.0.11,10.1.0.42,attack,9003,9002,100
1933,25.4108,10.1.0.11,10.1.0.42,attack,9003,9002,100
1934,25.4121,10.1.0.11,10.1.0.42,attack,9003,9002,100
1935,25.4127,10.1.0.11,10.1.0.42,attack,9003,9002,100
1936,25.4142,10.1.0.11,10.1.0.42,attack,9003,9002,100
1937,25.4153,10.1.0.11,10.1.0.42,attack,9003,9002,100
1938,25.4169,10.1.0.11,10.1.0.42,attack,9003,9002,100
1939,25.4184,10.1.0.11,10.1.0.42,attack,9003,9002,100
1940,25.4187,10.1.0.11,10.1.0.42,attack,9003,9002,100
1941,25.4193,10.1.0.11,10.1.0.42,attack,9003,9002,100
1942,25.4199,10.1.0.11,10.1.0.42,attack,9003,9002,100
1943,25.4204,10.1.0.11,10.1.0.42,attack,9003,9002,100
1944,25.4392,10.1.0.12,10.1.0.42,normal,9001,9002,100
1945,25.5006,10.1.0.11,10.1.0.42,attack,9003,9002,100
1946,25.5025,10.1.0.11,10.1.0.42,attack,9003,9002,100
1947,25.5036,10.1.0.11,10.1.0.42,attack,9003,9002,100
1948,25.5047,10.1.0.11,10.1.0.42,attack,9003,9002,100
1949,25.5057,10.1.0.11,10.1.0.42,attack,9003,9002,100
1950,25.5071,10.1.0.11,10.1.0.42,attack,9003,9002,100
1951,25.508,10.1.0.11,10.1.0.42,attack,9003,9002,100
1952,25.5087,10.1.0.11,10.1.0.42,attack,9003,9002,100
1953,25.5103,10.1.0.11,10.1.0.42,attack,9003,9002,100
1954,25.5162,10.1.0.11,10.1.0.42,attack,9003,9002,100
1955,25.5167,10.1.0.11,10.1.0.42,attack,9003,9002,100
1956,25.517,10.1.0.11,10.1.0.42,attack,9003,9002,100
1957,25.5183,10.1.0.11,10.1.0.42,attack,9003,9002,100
1958,25.5193,10.1.0.11,10.1.0.42,attack,9003,9002,100
1959,25.5206,10.1.0.11,10.1.0.42,attack,9003,9002,100
1960,25.5212,10.1.0.11,10.1.0.42,attack,9003,9002,100
1961,25.5229,10.1.0.11,10.1.0.42,attack,9003,9002,100
1962,25.5232,10.1.0.11,10.1.0.42,attack,9003,9002,100
1963,25.5242,10.1.0.2,10.1.0.42,normal,9001,9002,100
1964,25.5248,10.1.0.11,10.1.0.42,attack,9003,9002,100
1965,25.5298,10.1.0.11,10.1.0.42,attack,9003,9002,100
1966,25.6008,10.1.0.11,10.1.0.42,attack,9003,9002,100
1967,25.6038,10.1.0.11,10.1.0.42,attack,9003,9002,100
1968,25.6045,10.1.0.11,10.1.0.42,attack,9003,9002,100
1969,25.6056,10.1.0.11,10.1.0.42,attack,9003,9002,100
1970,25.6066,10.1.0.11,10.1.0.42,attack,9003,9002,100
1971,25.6075,10.1.0.11,10.1.0.42,attack,9003,9002,100
1972,25.6088,10.1.0.11,10.1.0.42,attack,9003,9002,100
1973,25.6097,10.1.0.11,10.1.0.42,attack,9003,9002,100
1974,25.6105,10.1.0.11,10.1.0.42,attack,9003,9002,100
1975,25.6112,10.1.0.11,10.1.0.42,attack,9003,9002,100
1976,25.6117,10.1.0.11,10.1.0.42,attack,9003,9002,100
1977,25.6125,10.1.0.11,10.1.0.42,attack,9003,9002,100
1978,25.6137,10.1.0.11,10.1.0.42,attack,9003,9002,100
1979,25.6139,10.1.0.11,10.1.0.42,attack,9003,9002,100
1980,25.6144,10.1.0.11,10.1.0.42,attack,9003,9002,100
1981,25.6152,10.1.0.11,10.1.0.42,attack,9003,9002,100
1982,25.6158,10.1.0.11,10.1.0.42,attack,9003,9002,100
1983,25.617,10.1.0.11,10.1.0.42,attack,9003,9002,100
1984,25.618,10.1.0.11,10.1.0.42,attack,9003,9002,100
1985,25.6191,10.1.0.11,10.1.0.42,attack,9003,9002,100
1986,25.683,10.1.0.11,10.1.0.42,normal,9001,9002,100
1987,25.7007,10.1.0.11,10.1.0.42,attack,9003,9002,100
1988,25.7018,10.1.0.11,10.1.0.42,attack,9003,9002,100
1989,25.7026,10.1.0.11,10.1.0.42,attack,9003,9002,100
1990,25.7039,10.1.0.11,10.1.0.42,attack,9003,9002,100
1991,25.7051,10.1.0.11,10.1.0.42,attack,9003,9002,100
1992,25.7058,10.1.0.11,10.1.0.42,attack,9003,9002,100
1993,25.7074,10.1.0.11,10.1.0.42,attack,9003,9002,100
1994,25.7089,10.1.0.11,10.1.0.42,attack,9003,9002,100
1995,25.71,10.1.0.11,10.1.0.42,attack,9003,9002,100
1996,25.7116,10.1.0.11,10.1.0.42,attack,9003,9002,100
1997,25.7119,10.1.0.11,10.1.0.42,attack,9003,9002,100
1998,25.7126,10.1.0.11,10.1.0.42,attack,9003,9002,100
1999,25.7142,10.1.0.11,10.1.0.42,attack,9003,9002,100
2000,25.7146,10.1.0.11,10.1.0.42,attack,9003,9002,100
2001,25.7149,10.1.0.11,10.1.0.42,attack,9003,9002,100
2002,25.7155,10.1.0.11,10.1.0.42,attack,9003,9002,100
2003,25.7162,10.1.0.11,10.1.0.42,attack,9003,9002,100
2004,25.7168,10.1.0.11,10.1.0.42,attack,9003,9002,100
2005,25.7174,10.1.0.11,10.1.0.42,attack,9003,9002,100
2006,25.7181,10.1.0.11,10.1.0.42,attack,9003,9002,100
2007,25.7267,10.1.0.12,10.1.0.42,normal,9001,9002,100
2008,25.8011,10.1.0.11,10.1.0.42,attack,9003,9002,100
2009,25.8017,10.1.0.11,10.1.0.42,attack,9003,9002,100
2010,25.8034,10.1.0.11,10.1.0.42,attack,9003,9002,100
2011,25.8049,10.1.0.11,10.1.0.42,attack,9003,9002,100
2012,25.8073,10.1.0.11,10.1.0.42,attack,9003,9002,100
2013,25.8076,10.1.0.11,10.1.0.42,attack,9003,9002,100
2014,25.8087,10.1.0.11,10.1.0.42,attack,9003,9002,100
2015,25.8089,10.1.0.11,10.1.0.42,attack,9003,9002,100
2016,25.8097,10.1.0.11,10.1.0.42,attack,9003,9002,100
2017,25.8117,10.1.0.11,10.1.0.42,attack,9003,9002,100
2018,25.8125,10.1.0.11,10.1.0.42,attack,9003,9002,100
2019,25.8145,10.1.0.11,10.1.0.42,attack,9003,9002,100
2020,25.8156,10.1.0.11,10.1.0.42,attack,9003,9002,100
2021,25.8162,10.1.0.11,10.1.0.42,attack,9003,9002,100
2022,25.8169,10.1.0.21,10.1.0.42,attack,9003,9002,100
2023,25.8175,10.1.0.11,10.1.0.42,attack,9003,9002,100
2024,25.8183,10.1.0.21,10.1.0.42,attack,9003,9002,100
2025,25.8191,10.1.0.11,10.1.0.42,attack,9003,9002,100
2026,25.8197,10.1.0.21,10.1.0.42,attack,9003,9002,100
2027,25.8208,10.1.0.11,10.1.0.42,attack,9003,9002,100
2028,25.8213,10.1.0.21,10.1.0.42,attack,9003,9002,100
2029,25.8217,10.1.0.11,10.1.0.42,attack,9003,9002,100
2030,25.8226,10.1.0.11,10.1.0.42,attack,9003,9002,100
2031,25.8236,10.1.0.11,10.1.0.42,attack,9003,9002,100
2032,25.8248,10.1.0.21,10.1.0.42,attack,9003,9002,100
2033,25.8251,10.1.0.21,10.1.0.42,attack,9003,9002,100
2034,25.8261,10.1.0.21,10.1.0.42,attack,9003,9002,100
2035,25.8275,10.1.0.21,10.1.0.42,attack,9003,9002,100
2036,25.8279,10.1.0.21,10.1.0.42,attack,9003,9002,100
2037,25.8288,10.1.0.21,10.1.0.42,attack,9003,9002,100
2038,25.8294,10.1.0.21,10.1.0.42,attack,9003,9002,100
2039,25.8298,10.1.0.21,10.1.0.42,attack,9003,9002,100
2040,25.8304,10.1.0.21,10.1.0.42,attack,9003,9002,100
2041,25.8326,10.1.0.21,10.1.0.42,attack,9003,9002,100
2042,25.833,10.1.0.21,10.1.0.42,attack,9003,9002,100
2043,25.8333,10.1.0.21,10.1.0.42,attack,9003,9002,100
2044,25.8337,10.1.0.21,10.1.0.42,attack,9003,9002,100
2045,25.8343,10.1.0.21,10.1.0.42,attack,9003,9002,100
2046,25.8348,10.1.0.21,10.1.0.42,attack,9003,9002,100
2047,25.8352,10.1.0.21,10.1.0.42,attack,9003,9002,100
2048,25.8477,10.1.0.21,10.1.0.42,normal,9001,9002,100
2049,25.8747,10.1.0.2,10.1.0.42,normal,9001,9002,100
2050,25.9004,10.1.0.11,10.1.0.42,attack,9003,9002,100
2051,25.9009,10.1.0.21,10.1.0.42,attack,9003,9002,100
2052,25.9012,10.1.0.11,10.1.0.42,attack,9003,9002,100
2053,25.9023,10.1.0.11,10.1.0.42,attack,9003,9002,100
2054,25.9029,10.1.0.11,10.1.0.42,attack,9003,9002,100
2055,25.9032,10.1.0.11,10.1.0.42,attack,9003,9002,100
2056,25.9039,10.1.0.11,10.1.0.42,attack,9003,9002,100
2057,25.9043,10.1.0.11,10.1.0.42,attack,9003,9002,100
2058,25.9049,10.1.0.11,10.1.0.42,attack,9003,9002,100
2059,25.9052,10.1.0.11,10.1.0.42,attack,9003,9002,100
2060,25.9059,10.1.0.11,10.1.0.42,attack,9003,9002,100
2061,25.9064,10.1.0.21,10.1.0.42,attack,9003,9002,100
2062,25.9068,10.1.0.11,10.1.0.42,attack,9003,9002,100
2063,25.9072,10.1.0.11,10.1.0.42,attack,9003,9002,100
2064,25.9078,10.1.0.11,10.1.0.42,attack,9003,9002,100
2065,25.9082,10.1.0.11,10.1.0.42,attack,9003,9002,100
2066,25.9085,10.1.0.11,10.1.0.42,attack,9003,9002,100
2067,25.9088,10.1.0.11,10.1.0.42,attack,9003,9002,100
2068,25.9091,10.1.0.11,10.1.0.42,attack,9003,9002,100
2069,25.9094,10.1.0.11,10.1.0.42,attack,9003,9002,100
2070,25.9097,10.1.0.11,10.1.0.42,attack,9003,9002,100
2071,25.9105,10.1.0.11,10.1.0.42,attack,9003,9002,100
2072,25.912,10.1.0.21,10.1.0.42,attack,9003,9002,100
2073,25.9123,10.1.0.21,10.1.0.42,attack,9003,9002,100
2074,25.9128,10.1.0.21,10.1.0.42,attack,9003,9002,100
2075,25.914,10.1.0.21,10.1.0.42,attack,9003,9002,100
2076,25.9142,10.1.0.21,10.1.0.42,attack,9003,9002,100
2077,25.9156,10.1.0.21,10.1.0.42,attack,9003,9002,100
2078,25.9162,10.1.0.21,10.1.0.42,attack,9003,9002,100
2079,25.9205,10.1.0.13,10.1.0.42,normal,9001,9002,100
2080,25.924,10.1.0.13,10.1.0.42,normal,9001,9002,100
2081,25.9249,10.1.0.13,10.1.0.42,normal,9001,9002,100
2082,25.9282,10.1.0.21,10.1.0.42,attack,9003,9002,100
2083,25.936,10.1.0.21,10.1.0.42,attack,9003,9002,100
2084,25.9363,10.1.0.21,10.1.0.42,attack,9003,9002,100
2085,25.9367,10.1.0.21,10.1.0.42,attack,9003,9002,100
2086,25.9378,10.1.0.21,10.1.0.42,attack,9003,9002,100
2087,25.938,10.1.0.21,10.1.0.42,attack,9003,9002,100
2088,25.9385,10.1.0.21,10.1.0.42,attack,9003,9002,100
2089,25.9387,10.1.0.21,10.1.0.42,attack,9003,9002,100
2090,25.939,10.1.0.21,10.1.0.42,attack,9003,9002,100
2091,25.9394,10.1.0.21,10.1.0.42,attack,9003,9002,100
2092,25.9397,10.1.0.21,10.1.0.42,attack,9003,9002,100
2093,25.9766,10.1.0.11,10.1.0.42,normal,9001,9002,100
2094,26.0002,10.1.0.11,10.1.0.42,attack,9003,9002,100
2095,26.0006,10.1.0.11,10.1.0.42,attack,9003,9002,100
2096,26.0012,10.1.0.21,10.1.0.42,attack,9003,9002,100
2097,26.0015,10.1.0.11,10.1.0.42,attack,9003,9002,100
2098,26.0017,10.1.0.11,10.1.0.42,attack,9003,9002,100
2099,26.0024,10.1.0.21,10.1.0.42,attack,9003,9002,100
2100,26.0028,10.1.0.11,10.1.0.42,attack,9003,9002,100
2101,26.0031,10.1.0.11,10.1.0.42,attack,9003,9002,100
2102,26.0033,10.1.0.11,10.1.0.42,attack,9003,9002,100
2103,26.0039,10.1.0.21,10.1.0.42,attack,9003,9002,100
2104,26.0045,10.1.0.11,10.1.0.42,attack,9003,9002,100
2105,26.0055,10.1.0.11,10.1.0.42,attack,9003,9002,100
2106,26.0059,10.1.0.11,10.1.0.42,attack,9003,9002,100
2107,26.0062,10.1.0.21,10.1.0.42,attack,9003,9002,100
2108,26.0068,10.1.0.21,10.1.0.42,attack,9003,9002,100
2109,26.0071,10.1.0.21,10.1.0.42,attack,9003,9002,100
2110,26.0075,10.1.0.11,10.1.0.42,attack,9003,9002,100
2111,26.008,10.1.0.11,10.1.0.42,attack,9003,9002,100
2112,26.0084,10.1.0.11,10.1.0.42,attack,9003,9002,100
2113,26.0098,10.1.0.11,10.1.0.42,attack,9003,9002,100
2114,26.0102,10.1.0.11,10.1.0.42,attack,9003,9002,100
2115,26.0111,10.1.0.11,10.1.0.42,attack,9003,9002,100
2116,26.0115,10.1.0.11,10.1.0.42,attack,9003,9002,100
2117,26.0121,10.1.0.11,10.1.0.42,attack,9003,9002,100
2118,26.0138,10.1.0.11,10.1.0.42,attack,9003,9002,100
2119,26.0142,10.1.0.11,10.1.0.42,attack,9003,9002,100
2120,26.0146,10.1.0.21,10.1.0.42,attack,9003,9002,100
2121,26.0149,10.1.0.21,10.1.0.42,attack,9003,9002,100
2122,26.0152,10.1.0.21,10.1.0.42,attack,9003,9002,100
2123,26.0157,10.1.0.21,10.1.0.42,attack,9003,9002,100
2124,26.0164,10.1.0.21,10.1.0.42,attack,9003,9002,100
2125,26.0167,10.1.0.21,10.1.0.42,attack,9003,9002,100
2126,26.0184,10.1.0.21,10.1.0.42,attack,9003,9002,100
2127,26.0188,10.1.0.21,10.1.0.42,attack,9003,9002,100
2128,26.0196,10.1.0.21,10.1.0.42,attack,9003,9002,100
2129,26.0204,10.1.0.21,10.1.0.42,attack,9003,9002,100
2130,26.021,10.1.0.21,10.1.0.42,attack,9003,9002,100
2131,26.0216,10.1.0.21,10.1.0.42,attack,9003,9002,100
2132,26.0227,10.1.0.21,10.1.0.42,attack,9003,9002,100
2133,26.0235,10.1.0.21,10.1.0.42,attack,9003,9002,100
2134,26.0298,10.1.0.21,10.1.0.42,normal,9001,9002,100
2135,26.1005,10.1.0.11,10.1.0.42,attack,9003,9002,100
2136,26.1009,10.1.0.11,10.1.0.42,attack,9003,9002,100
2137,26.1012,10.1.0.11,10.1.0.42,attack,9003,9002,100
2138,26.1016,10.1.0.11,10.1.0.42,attack,9003,9002,100
2139,26.1019,10.1.0.11,10.1.0.42,attack,9003,9002,100
2140,26.1023,10.1.0.11,10.1.0.42,attack,9003,9002,100
2141,26.1027,10.1.0.11,10.1.0.42,attack,9003,9002,100
2142,26.1031,10.1.0.11,10.1.0.42,attack,9003,9002,100
2143,26.1038,10.1.0.11,10.1.0.42,attack,9003,9002,100
2144,26.1043,10.1.0.11,10.1.0.42,attack,9003,9002,100
2145,26.1047,10.1.0.11,10.1.0.42,attack,9003,9002,100
2146,26.1051,10.1.0.11,10.1.0.42,attack,9003,9002,100
2147,26.1056,10.1.0.11,10.1.0.42,attack,9003,9002,100
2148,26.1059,10.1.0.11,10.1.0.42,attack,9003,9002,100
2149,26.1063,10.1.0.11,10.1.0.42,attack,9003,9002,100
2150,26.1066,10.1.0.11,10.1.0.42,attack,9003,9002,100
2151,26.107,10.1.0.11,10.1.0.42,attack,9003,9002,100
2152,26.1075,10.1.0.11,10.1.0.42,attack,9003,9002,100
2153,26.1077,10.1.0.11,10.1.0.42,attack,9003,9002,100
2154,26.1081,10.1.0.11,10.1.0.42,attack,9003,9002,100
2155,26.1376,10.1.0.12,10.1.0.42,normal,9001,9002,100
2156,26.1548,10.1.0.1,10.1.0.42,attack,9003,9002,100
2157,26.1559,10.1.0.1,10.1.0.42,attack,9003,9002,100
2158,26.1599,10.1.0.1,10.1.0.42,attack,9003,9002,100
2159,26.1614,10.1.0.1,10.1.0.42,attack,9003,9002,100
2160,26.1641,10.1.0.1,10.1.0.42,attack,9003,9002,100
2161,26.166,10.1.0.1,10.1.0.42,attack,9003,9002,100
2162,26.167,10.1.0.1,10.1.0.42,attack,9003,9002,100
2163,26.1761,10.1.0.11,10.1.0.42,normal,9001,9002,100
2164,26.2002,10.1.0.11,10.1.0.42,attack,9003,9002,100
2165,26.2005,10.1.0.11,10.1.0.42,attack,9003,9002,100
2166,26.2009,10.1.0.11,10.1.0.42,attack,9003,9002,100
2167,26.2021,10.1.0.11,10.1.0.42,attack,9003,9002,100
2168,26.203,10.1.0.11,10.1.0.42,attack,9003,9002,100
2169,26.2037,10.1.0.11,10.1.0.42,attack,9003,9002,100
2170,26.2041,10.1.0.11,10.1.0.42,attack,9003,9002,100
2171,26.2045,10.1.0.11,10.1.0.42,attack,9003,9002,100
2172,26.2053,10.1.0.11,10.1.0.42,attack,9003,9002,100
2173,26.2062,10.1.0.11,10.1.0.42,attack,9003,9002,100
2174,26.2067,10.1.0.11,10.1.0.42,attack,9003,9002,100
2175,26.207,10.1.0.11,10.1.0.42,attack,9003,9002,100
2176,26.2074,10.1.0.11,10.1.0.42,attack,9003,9002,100
2177,26.209,10.1.0.11,10.1.0.42,attack,9003,9002,100
2178,26.2097,10.1.0.11,10.1.0.42,attack,9003,9002,100
2179,26.21,10.1.0.11,10.1.0.42,attack,9003,9002,100
2180,26.2107,10.1.0.11,10.1.0.42,attack,9003,9002,100
2181,26.2114,10.1.0.11,10.1.0.42,attack,9003,9002,100
2182,26.2121,10.1.0.11,10.1.0.42,attack,9003,9002,100
2183,26.2125,10.1.0.11,10.1.0.42,attack,9003,9002,100
2184,26.2317,10.1.0.1,10.1.0.42,attack,9003,9002,100
2185,26.2321,10.1.0.1,10.1.0.42,attack,9003,9002,100
2186,26.2324,10.1.0.1,10.1.0.42,attack,9003,9002,100
2187,26.2328,10.1.0.1,10.1.0.42,attack,9003,9002,100
2188,26.2333,10.1.0.1,10.1.0.42,attack,9003,9002,100
2189,26.2336,10.1.0.1,10.1.0.42,attack,9003,9002,100
2190,26.2341,10.1.0.1,10.1.0.42,attack,9003,9002,100
2191,26.2344,10.1.0.1,10.1.0.42,attack,9003,9002,100
2192,26.2349,10.1.0.1,10.1.0.42,attack,9003,9002,100
2193,26.2352,10.1.0.1,10.1.0.42,attack,9003,9002,100
2194,26.2357,10.1.0.1,10.1.0.42,attack,9003,9002,100
2195,26.2362,10.1.0.1,10.1.0.42,attack,9003,9002,100
2196,26.2367,10.1.0.1,10.1.0.42,attack,9003,9002,100
2197,26.2371,10.1.0.1,10.1.0.42,attack,9003,9002,100
2198,26.2389,10.1.0.1,10.1.0.42,attack,9003,9002,100
2199,26.2393,10.1.0.1,10.1.0.42,normal,9001,9002,100
2200,26.2989,10.1.0.21,10.1.0.42,attack,9003,9002,100
2201,26.2995,10.1.0.21,10.1.0.42,attack,9003,9002,100
2202,26.3002,10.1.0.11,10.1.0.42,attack,9003,9002,100
2203,26.3005,10.1.0.11,10.1.0.42,attack,9003,9002,100
2204,26.3019,10.1.0.11,10.1.0.42,attack,9003,9002,100
2205,26.3026,10.1.0.21,10.1.0.42,attack,9003,9002,100
2206,26.3029,10.1.0.21,10.1.0.42,attack,9003,9002,100
2207,26.3032,10.1.0.11,10.1.0.42,attack,9003,9002,100
2208,26.3036,10.1.0.11,10.1.0.42,attack,9003,9002,100
2209,26.304,10.1.0.21,10.1.0.42,attack,9003,9002,100
2210,26.3044,10.1.0.11,10.1.0.42,attack,9003,9002,100
2211,26.305,10.1.0.21,10.1.0.42,attack,9003,9002,100
2212,26.3056,10.1.0.11,10.1.0.42,attack,9003,9002,100
